id,Lat,Lon,Coordinates,area,population
relation/16417363,56.80509215294118,60.59395479411764,"[(56.8045527, 60.5935183), (56.8046023, 60.5939433), (56.8046286, 60.5942035), (56.8046328, 60.5942447), (56.8046525, 60.594492), (56.8048567, 60.5944303), (56.8049129, 60.5950501), (56.8055175, 60.5948648), (56.8054738, 60.594336), (56.8054338, 60.5939401), (56.8054129, 60.5937334), (56.8054034, 60.5936395), (56.8053941, 60.5935103), (56.8059683, 60.5933225), (56.8060042, 60.5930036), (56.8045674, 60.5934808), (56.8045527, 60.5935183)]",9666.710058569908,100
relation/16454650,56.80182783125,60.592171875,"[(56.8029329, 60.5907127), (56.8028433, 60.5916005), (56.8028322, 60.5919281), (56.8028081, 60.5919278), (56.802401, 60.5918531), (56.8021061, 60.591799), (56.8021134, 60.5914611), (56.8016618, 60.5914745), (56.8015924, 60.5913849), (56.8015656, 60.5926037), (56.8016466, 60.5938736), (56.8024715, 60.5935666), (56.8038256, 60.5931048), (56.8038023, 60.5927673), (56.8037604, 60.5922483), (56.803756, 60.5916877), (56.803803, 60.5910252), (56.8029329, 60.5907127), (56.8014908, 60.5928088), (56.8011449, 60.592768), (56.8010812, 60.5921108), (56.8011008, 60.5917656), (56.8005706, 60.5915737), (56.8006196, 60.5911226), (56.8002247, 60.5909809), (56.7999048, 60.592024), (56.799823, 60.5927109), (56.8001455, 60.5928464), (56.8002094, 60.5928438), (56.800321, 60.5939019), (56.8015084, 60.5935022), (56.8014908, 60.5928088)]",50996.836155377125,3478
relation/16454740,56.80342335384615,60.59491067692308,"[(56.8028918, 60.593867), (56.8030269, 60.5952322), (56.8030961, 60.5952179), (56.803246, 60.5951677), (56.8032555, 60.5952624), (56.8035052, 60.5951788), (56.8035241, 60.5953678), (56.8036882, 60.5953129), (56.8038493, 60.5952589), (56.8038845, 60.5952457), (56.8039007, 60.5952376), (56.8037435, 60.5936229), (56.8028918, 60.593867)]",8973.949930265546,1695
relation/16511896,56.77714942352941,60.65810338235295,"[(56.7773565, 60.6572302), (56.7772998, 60.6573329), (56.7772595, 60.6572904), (56.7772201, 60.6572489), (56.777165, 60.6573159), (56.776361, 60.6585002), (56.7766349, 60.659176), (56.7763133, 60.6600223), (56.7767571, 60.6605802), (56.7771745, 60.6595074), (56.7774364, 60.6585357), (56.7774191, 60.6580788), (56.7774478, 60.6577153), (56.7774839, 60.6574202), (56.7774542, 60.657324), (56.7774006, 60.6572489), (56.7773565, 60.6572302)]",14530.9487413764,520
relation/16535454,56.815791954098366,60.6318818,"[(56.8166349, 60.6306026), (56.8161836, 60.631953), (56.8170979, 60.6337585), (56.8171415, 60.6337193), (56.8176289, 60.6335771), (56.8174645, 60.6315601), (56.817326, 60.6299347), (56.8172987, 60.6299833), (56.8170299, 60.6304618), (56.8169879, 60.6305365), (56.8168897, 60.6307234), (56.8168277, 60.6308413), (56.8167966, 60.6307826), (56.8166812, 60.6305651), (56.8166349, 60.6306026), (56.8171576, 60.634186), (56.8161124, 60.6322347), (56.8158401, 60.6327054), (56.8157836, 60.632755), (56.8156162, 60.6330031), (56.8154562, 60.6332043), (56.8153292, 60.6333451), (56.8151963, 60.6334658), (56.8150165, 60.6335905), (56.8148389, 60.6336884), (56.8144916, 60.6338587), (56.8145261, 60.6341591), (56.8147148, 60.6346393), (56.8147684, 60.6346594), (56.8148484, 60.6348431), (56.8156478, 60.6354553), (56.8156889, 60.6354573), (56.8164016, 60.6351542), (56.817231, 60.6348029), (56.8171576, 60.634186), (56.8159421, 60.6292078), (56.8154547, 60.6289878), (56.815371, 60.6290549), (56.8153505, 60.6293553), (56.8153127, 60.6295389), (56.8153276, 60.6295434), (56.8155206, 60.629961), (56.8156246, 60.6301743), (56.8153924, 60.6305835), (56.8153666, 60.630632), (56.815705, 60.6312612), (56.8157894, 60.6313965), (56.8159876, 60.6307058), (56.8161007, 60.6302968), (56.81613, 60.6299575), (56.8159421, 60.6292078), (56.8139957, 60.631347), (56.8143742, 60.6316674), (56.8144021, 60.63189), (56.8145621, 60.6318712), (56.8147211, 60.6327006), (56.8152653, 60.6322709), (56.8156646, 60.6313992), (56.815217, 60.6305324), (56.8143467, 60.6309041), (56.8139957, 60.631347)]",84019.70659455564,622
relation/16611607,56.86451100625,60.665890275,"[(56.8652421, 60.66906), (56.8652731, 60.66899), (56.8655477, 60.668308), (56.8657641, 60.6677699), (56.8653873, 60.667043), (56.8657406, 60.6663591), (56.8644584, 60.6636878), (56.864814, 60.663118), (56.8643215, 60.6621118), (56.863046, 60.6641514), (56.8632423, 60.66457), (56.8633889, 60.6643447), (56.8636998, 60.664967), (56.8634798, 60.665305), (56.8635284, 60.6653987), (56.8652421, 60.66906)]",53887.57030586153,330
relation/16784305,56.773485519999994,60.53533983,"[(56.7734921, 60.5341932), (56.7726815, 60.5356402), (56.7728887, 60.5357757), (56.7732125, 60.5363529), (56.773462, 60.5367976), (56.7735266, 60.5367976), (56.7743643, 60.5351864), (56.77387, 60.5342616), (56.7738654, 60.5341999), (56.7734921, 60.5341932)]",15923.958760589827,228
relation/16784306,56.77352043333334,60.5333156,"[(56.7734921, 60.5341932), (56.7738654, 60.5341999), (56.7738749, 60.5324498), (56.7735324, 60.5318328), (56.7728657, 60.5330247), (56.7734921, 60.5341932)]",10254.529827817809,1300
relation/16784307,56.77440885,60.53310235,"[(56.7738654, 60.5341999), (56.77387, 60.5342616), (56.7743643, 60.5351864), (56.7750918, 60.5337976), (56.7760456, 60.5320286), (56.7757884, 60.5315687), (56.7737903, 60.5314982), (56.7735324, 60.5318328), (56.7738749, 60.5324498), (56.7738654, 60.5341999)]",35039.47180414945,1040
relation/16787647,56.74996424999999,60.55793292,"[(56.7502552, 60.5574888), (56.7501491, 60.5587785), (56.7512008, 60.5590769), (56.7513137, 60.5578062), (56.7502552, 60.5574888), (56.7488311, 60.5570664), (56.7487204, 60.5583852), (56.7499871, 60.5587386), (56.7500988, 60.5574334), (56.7488311, 60.5570664)]",21031.077688366175,32
relation/18307147,56.8357100625,60.5895229375,"[(56.8356741, 60.5889308), (56.8349593, 60.5891989), (56.8351129, 60.5906967), (56.8361239, 60.5904498), (56.8362391, 60.5900626), (56.8361048, 60.5890256), (56.8357923, 60.5888883), (56.8356741, 60.5889308)]",12136.893146514893,292
relation/18311047,56.81769684516129,60.618695803225805,"[(56.8177771, 60.6164389), (56.8165782, 60.616837), (56.8168821, 60.6198927), (56.8170225, 60.6198461), (56.8170585, 60.6202079), (56.8177595, 60.6199752), (56.8177095, 60.6194726), (56.8180783, 60.6193501), (56.8181283, 60.6198527), (56.8186239, 60.6196881), (56.8184372, 60.6178103), (56.8185933, 60.6177584), (56.8185469, 60.6172915), (56.8178838, 60.6175116), (56.8177771, 60.6164389), (56.817279, 60.619568), (56.817249, 60.6192666), (56.8175968, 60.6191511), (56.8175189, 60.6183672), (56.8180679, 60.6181849), (56.8181151, 60.6186595), (56.8184753, 60.6185399), (56.818536, 60.6191506), (56.817279, 60.619568), (56.8174999, 60.6181766), (56.8175189, 60.6183672), (56.8175968, 60.6191511), (56.817249, 60.6192666), (56.8171807, 60.6192893), (56.8170838, 60.6183147), (56.8174999, 60.6181766)]",26664.57536422275,578
relation/18319348,56.87781808333333,60.725192050000004,"[(56.8770195, 60.7255121), (56.8773475, 60.7262629), (56.8784761, 60.7250618), (56.8786861, 60.7246899), (56.8783598, 60.7241135), (56.8770195, 60.7255121)]",9903.868834525347,30
relation/18319349,56.874745175,60.7242751375,"[(56.8756936, 60.7245109), (56.8750381, 60.7226198), (56.8733318, 60.7240508), (56.8736589, 60.7252708), (56.8741957, 60.7247311), (56.8750454, 60.7238439), (56.8753043, 60.7246629), (56.8756936, 60.7245109)]",18407.68091867864,40
relation/18319784,56.88209164102564,60.711114410256414,"[(56.8828362, 60.7117401), (56.8828938, 60.7114026), (56.8829273, 60.7098448), (56.8831116, 60.7067715), (56.8832839, 60.7044876), (56.8832581, 60.7039159), (56.8830973, 60.7025202), (56.8828895, 60.7010422), (56.8822691, 60.7013187), (56.8824726, 60.7027492), (56.8825469, 60.7032714), (56.8826764, 60.7041821), (56.8827385, 60.7052238), (56.8826237, 60.7072281), (56.8824243, 60.7097368), (56.8822183, 60.7113693), (56.8820401, 60.7119999), (56.8819598, 60.7122969), (56.8819453, 60.7125968), (56.881702, 60.7133516), (56.881632, 60.7132722), (56.8814332, 60.713524), (56.881399, 60.7135659), (56.8813689, 60.7138294), (56.8813147, 60.71403), (56.8813228, 60.7141587), (56.8818677, 60.714769), (56.8817162, 60.7152313), (56.8814659, 60.7158538), (56.8812938, 60.7161659), (56.8804935, 60.7168862), (56.8806566, 60.7180319), (56.8810553, 60.717554), (56.8811292, 60.7174302), (56.8812924, 60.7171807), (56.8817687, 60.716417), (56.8823778, 60.7146211), (56.8832354, 60.7121511), (56.8828362, 60.7117401)]",75233.50931752473,108
relation/18319785,56.880735414285716,60.694848574999995,"[(56.8783415, 60.6953467), (56.8785835, 60.6955681), (56.879416, 60.6938741), (56.8796931, 60.6938752), (56.8811465, 60.6944917), (56.8814202, 60.6949782), (56.8811667, 60.6955039), (56.8813909, 60.6959143), (56.8815888, 60.6958929), (56.881761, 60.696508), (56.8819386, 60.6971993), (56.8819852, 60.6977216), (56.8825401, 60.6974992), (56.8824016, 60.6964944), (56.8823847, 60.6962824), (56.8821396, 60.695277), (56.8819826, 60.694749), (56.8817903, 60.6941588), (56.8816539, 60.6935989), (56.8815082, 60.6933394), (56.8813807, 60.6932107), (56.8810758, 60.693031), (56.8803687, 60.6929129), (56.8787753, 60.6926904), (56.8787563, 60.6927315), (56.8787188, 60.6930754), (56.8783415, 60.6944884), (56.8783415, 60.6953467)]",47404.611347083934,55
relation/19859379,56.89276985714286,60.62507034285714,"[(56.8934016, 60.6242969), (56.8929242, 60.622896), (56.8923081, 60.6235997), (56.890968, 60.6251362), (56.8922619, 60.6287328), (56.8941236, 60.6265339), (56.8934016, 60.6242969)]",65848.30078399181,1892
way/31560359,56.821465076923076,60.55347355384616,"[(56.8213529, 60.5530201), (56.8211055, 60.5532741), (56.8205482, 60.5544754), (56.8209505, 60.554986), (56.821327, 60.5539123), (56.8212712, 60.5538229), (56.82139, 60.5535278), (56.8215608, 60.5533762), (56.8216945, 60.5534372), (56.8220628, 60.5530122), (56.8221786, 60.5528785), (56.8222511, 60.5524134), (56.8213529, 60.5530201)]",8068.245042040944,395
way/35410624,56.777164792,60.592675212,"[(56.7803415, 60.5949906), (56.7800161, 60.5922668), (56.7795337, 60.5919373), (56.7794201, 60.591312), (56.7786589, 60.5914609), (56.7771977, 60.5920761), (56.7769293, 60.5909751), (56.7768241, 60.5907641), (56.7761615, 60.5904864), (56.7757921, 60.5904303), (56.775565, 60.5914128), (56.7755291, 60.591515), (56.7754686, 60.5916154), (56.7755553, 60.5917476), (56.7758673, 60.5921867), (56.7760965, 60.5928251), (56.7760379, 60.5929307), (56.7759756, 60.593043), (56.7757491, 60.5934046), (56.7757747, 60.593455), (56.7757095, 60.5935728), (56.7770194, 60.5960769), (56.777278, 60.5962577), (56.7802773, 60.5951468), (56.7803415, 60.5949906)]",122474.48511051014,3738
way/35567698,56.892571841666665,60.73727461666667,"[(56.8941743, 60.734262), (56.8939124, 60.7334347), (56.8933133, 60.7340689), (56.8930283, 60.7351535), (56.8927048, 60.7357286), (56.8925595, 60.7353938), (56.8923017, 60.7355226), (56.891845, 60.7356234), (56.8904619, 60.7374773), (56.8906823, 60.7382498), (56.8906823, 60.7384472), (56.8907413, 60.7385116), (56.8909026, 60.7386875), (56.8910198, 60.7385674), (56.891634, 60.7403956), (56.8920325, 60.7399664), (56.8921966, 60.7401209), (56.8924638, 60.7408934), (56.8919763, 60.7414427), (56.8925107, 60.7430392), (56.8965986, 60.7384215), (56.894925, 60.7334604), (56.8948829, 60.7334604), (56.8941743, 60.734262)]",210088.8936497718,250
way/35581260,56.90843564210527,60.60661251315789,"[(56.9062882, 60.6065986), (56.9063535, 60.6094831), (56.9064047, 60.6094677), (56.906553, 60.609423), (56.9065754, 60.6097096), (56.9065799, 60.6097732), (56.9068594, 60.6096818), (56.9072403, 60.6095849), (56.908545, 60.6092529), (56.9091821, 60.6090908), (56.9095109, 60.6089909), (56.9101968, 60.6087923), (56.9105343, 60.6086726), (56.9103838, 60.6069804), (56.9103026, 60.6061013), (56.9102198, 60.6051811), (56.9101701, 60.6047092), (56.9101196, 60.6042296), (56.90995, 60.6043345), (56.9097213, 60.6044763), (56.9096525, 60.6045185), (56.9093897, 60.604679), (56.9093286, 60.604717), (56.9092979, 60.6047358), (56.9092644, 60.6047564), (56.9091026, 60.6048557), (56.9088947, 60.6049871), (56.9088346, 60.6050243), (56.9087938, 60.6050496), (56.9084451, 60.6052659), (56.9080069, 60.6055378), (56.9075042, 60.6058496), (56.9074782, 60.6058658), (56.9073296, 60.6059702), (56.9071939, 60.6060421), (56.9071027, 60.6060987), (56.9069561, 60.6061896), (56.9062882, 60.6065986)]",107262.84236959554,7125
way/35581261,56.9123219375,60.606072940625,"[(56.9102729, 60.6040942), (56.9103785, 60.6052209), (56.9104437, 60.6060981), (56.9105175, 60.6069426), (56.9106626, 60.6086781), (56.9115513, 60.6084079), (56.9130923, 60.6079413), (56.9130763, 60.6077599), (56.9130535, 60.6075011), (56.9130276, 60.6072063), (56.9130125, 60.6070293), (56.9129868, 60.6067376), (56.9129513, 60.6063353), (56.91296, 60.6063325), (56.9131796, 60.6062611), (56.9132146, 60.6066579), (56.9133814, 60.6066085), (56.9134157, 60.6069968), (56.9134499, 60.6073855), (56.9132802, 60.6074359), (56.9133136, 60.6078151), (56.9133188, 60.607874), (56.9137368, 60.6077504), (56.9135947, 60.6061383), (56.9132985, 60.6027779), (56.911937, 60.6031917), (56.9117633, 60.6032445), (56.9115256, 60.6033164), (56.9114742, 60.6033324), (56.911207, 60.6035027), (56.9109514, 60.6036657), (56.9102729, 60.6040942)]",100860.45451474027,3965
way/35868723,56.8035035125,60.5904930625,"[(56.8016907, 60.5902727), (56.8029329, 60.5907127), (56.803803, 60.5910252), (56.803756, 60.5916877), (56.8037604, 60.5922483), (56.8038023, 60.5927673), (56.8038256, 60.5931048), (56.8063561, 60.5922419), (56.8063325, 60.5919825), (56.8063992, 60.5917474), (56.8031176, 60.5875861), (56.8024993, 60.586819), (56.8022932, 60.5873683), (56.8020838, 60.5880061), (56.8017129, 60.5900463), (56.8016907, 60.5902727)]",85651.7474309653,2865
way/35868725,56.80082622941176,60.60439345294118,"[(56.8018984, 60.6051535), (56.8011324, 60.605422), (56.8009562, 60.6038716), (56.8017527, 60.6036422), (56.8014667, 60.6007992), (56.8006198, 60.6010634), (56.8003371, 60.5982188), (56.7996339, 60.5984521), (56.7995057, 60.5985483), (56.8001355, 60.6042903), (56.8002508, 60.6068916), (56.8001713, 60.607222), (56.8003595, 60.6092299), (56.8007989, 60.6090883), (56.8008962, 60.6090225), (56.8022324, 60.6086195), (56.8018984, 60.6051535)]",102605.02900862694,185
way/35868944,56.80543914444444,60.5860649,"[(56.8039134, 60.5803061), (56.8018719, 60.5856514), (56.8051003, 60.5896616), (56.8058253, 60.5905206), (56.8063836, 60.588945), (56.8070565, 60.5897079), (56.8084689, 60.5859881), (56.806419, 60.5834973), (56.8039134, 60.5803061)]",233061.5509032011,10032
way/35868946,56.80695131875,60.57835086875,"[(56.803959, 60.5801861), (56.8085162, 60.5859019), (56.811238, 60.5786708), (56.809477, 60.5764642), (56.8087023, 60.5783703), (56.8085234, 60.5780996), (56.8084524, 60.5774097), (56.8084947, 60.5771771), (56.8089785, 60.5758696), (56.8066502, 60.5730115), (56.8048721, 60.5778042), (56.8051453, 60.5781425), (56.8048627, 60.5789197), (56.8048168, 60.5788563), (56.8045735, 60.5785443), (56.803959, 60.5801861)]",318252.19088501483,1012
way/35869085,56.8062515,60.56806100000001,"[(56.8084601, 60.5678384), (56.8068069, 60.5658426), (56.8052517, 60.5638799), (56.8045931, 60.5656911), (56.8054354, 60.5667131), (56.8042745, 60.5697622), (56.8063416, 60.5723104), (56.8066401, 60.5726729), (56.8084601, 60.5678384)]",128210.48869520426,9020
way/35869086,56.80948026666667,60.57201127222223,"[(56.8067559, 60.5727761), (56.8098634, 60.5766708), (56.8101776, 60.5758413), (56.8104804, 60.5762255), (56.8103722, 60.5765094), (56.8105321, 60.5767168), (56.811389, 60.5743868), (56.8093586, 60.5717741), (56.8095225, 60.5711722), (56.8092372, 60.570802), (56.8092097, 60.5707604), (56.8090698, 60.5705888), (56.8097583, 60.5687165), (56.8097352, 60.5686094), (56.8094509, 60.5682419), (56.8098199, 60.5672372), (56.8091562, 60.5663976), (56.8067559, 60.5727761)]",133963.15855248272,5670
way/35893931,56.91409296571429,60.59907367714286,"[(56.9130547, 60.5977892), (56.9131857, 60.5980025), (56.9132173, 60.5980949), (56.9131314, 60.5981897), (56.9134939, 60.5994183), (56.9132152, 60.5996767), (56.9133269, 60.6002615), (56.9133723, 60.6004925), (56.9134126, 60.6006977), (56.9134324, 60.6007986), (56.913741, 60.6005926), (56.9138451, 60.6005225), (56.9138854, 60.6004955), (56.9140317, 60.6003967), (56.9140839, 60.6003618), (56.9141823, 60.6003029), (56.9142163, 60.6002802), (56.9143308, 60.6002067), (56.9144288, 60.6001439), (56.9144854, 60.600106), (56.9146325, 60.600002), (56.9146729, 60.599975), (56.914741, 60.5999281), (56.9148242, 60.5998725), (56.9148305, 60.5999046), (56.9153828, 60.599557), (56.9151936, 60.598702), (56.9150511, 60.5981202), (56.9149438, 60.597648), (56.9147981, 60.5971162), (56.9146314, 60.5965308), (56.9143509, 60.5957195), (56.9140517, 60.5949451), (56.9140215, 60.5949381), (56.9130547, 60.5977892)]",51332.59179845825,4778
way/35894035,56.88058677777778,60.5531537,"[(56.8788846, 60.5560485), (56.8802923, 60.5575155), (56.8821564, 60.5514077), (56.8815362, 60.550801), (56.8813303, 60.5512204), (56.8810623, 60.5519929), (56.8808041, 60.5518802), (56.8803302, 60.5514686), (56.8788846, 60.5560485)]",66625.42017118633,6575
way/35894036,56.88830802941177,60.56245816470588,"[(56.8858019, 60.5630771), (56.887869, 60.5652194), (56.8883487, 60.5636001), (56.8884295, 60.5633272), (56.888782, 60.5637285), (56.8889183, 60.5633304), (56.8889051, 60.5633244), (56.8888646, 60.5632779), (56.8889182, 60.5631296), (56.888934, 60.5630127), (56.889039, 60.5627237), (56.8891358, 60.5624523), (56.8891554, 60.5623945), (56.8878664, 60.5610836), (56.8887797, 60.5580672), (56.887687, 60.5569631), (56.8858019, 60.5630771)]",90849.723810656,6955
way/35894037,56.89112384,60.56690844,"[(56.8910897, 60.5663797), (56.8907894, 60.567356), (56.8911688, 60.5677175), (56.8914816, 60.5667093), (56.8910897, 60.5663797)]",3316.162167340517,18
way/35894039,56.89244205,60.5681978,"[(56.8909178, 60.5689461), (56.891828, 60.5700742), (56.8918423, 60.5700387), (56.8920908, 60.5693723), (56.8923556, 60.5686957), (56.8932647, 60.5698414), (56.8933367, 60.5696381), (56.8935793, 60.5689593), (56.8934185, 60.5687565), (56.8932473, 60.5685406), (56.8931772, 60.5684542), (56.8930936, 60.5683439), (56.8929374, 60.568138), (56.8928289, 60.5679948), (56.8927763, 60.5679254), (56.8927423, 60.5678835), (56.8926552, 60.5677744), (56.8926107, 60.5677181), (56.8925195, 60.5676027), (56.8924881, 60.5675667), (56.8923115, 60.5673436), (56.8921378, 60.5671242), (56.8920554, 60.56702), (56.8918998, 60.5668235), (56.8918209, 60.5667239), (56.8917747, 60.5666604), (56.8917493, 60.5666321), (56.8909178, 60.5689461)]",28838.511537406594,2350
way/36442590,56.823171200000004,60.53539954,"[(56.824324, 60.5333178), (56.8220325, 60.5359176), (56.8223447, 60.5366988), (56.8223846, 60.5366479), (56.8226368, 60.536326), (56.8225593, 60.5360632), (56.8231394, 60.5354146), (56.8232689, 60.5358588), (56.8246978, 60.5344329), (56.824324, 60.5333178)]",18858.049479100853,310
